device_id,timestamp,sensor_type,ip_address,firmware_version,data_frequency_seconds,disk_free_percent,update_required,checksum_valid,status,label
raspi_073,2025-05-07 18:27:28.591831,cardio,192.168.228.108,v2.8.3,16,39.7,0,1,1,False
raspi_061,2025-05-07 18:27:29.245851,cardio,192.168.58.232,v3.6.9,22,35.0,0,1,1,False
raspi_051,2025-05-07 18:27:29.382964,thermique,192.168.114.181,v1.4.4,18,57.9,0,1,1,False
raspi_021,2025-05-07 18:27:29.630584,cardio,192.168.92.59,v1.0.8,21,52.7,0,1,1,False
raspi_091,2025-05-07 18:27:29.623595,thermique,192.168.63.161,v2.6.6,26,52.1,0,1,1,False
raspi_097,2025-05-07 18:27:29.760618,thermique,192.168.172.73,v2.9.0,14,75.7,0,1,1,False
raspi_047,2025-05-07 18:27:29.853620,cardio,192.168.226.45,v3.7.8,20,61.4,0,1,1,False
raspi_035,2025-05-07 18:27:30.000435,multi,192.168.129.201,v2.2.6,27,41.9,0,1,1,False
raspi_009,2025-05-07 18:27:30.173208,cardio,192.168.184.155,v1.1.8,23,68.3,0,1,1,False
raspi_043,2025-05-07 18:27:30.598853,multi,192.168.179.185,v2.5.6,15,45.1,0,1,1,False
raspi_064,2025-05-07 18:27:30.675573,multi,192.168.130.36,v3.3.9,28,35.2,0,1,1,False
raspi_098,2025-05-07 18:27:30.695365,cardio,192.168.68.116,v1.9.4,18,67.5,0,1,1,False
raspi_077,2025-05-07 18:27:30.848612,multi,192.168.189.185,v2.9.3,18,57.4,0,1,1,False
raspi_017,2025-05-07 18:27:31.038941,multi,192.168.25.155,v3.8.0,24,77.8,0,1,1,False
raspi_096,2025-05-07 18:27:30.858778,multi,192.168.9.191,v2.0.1,19,48.2,0,1,1,False
raspi_011,2025-05-07 18:27:30.776865,multi,192.168.41.4,v2.5.2,10,66.4,0,1,1,False
raspi_078,2025-05-07 18:27:31.154362,thermique,192.168.73.245,v3.6.0,19,40.3,0,1,1,False
raspi_028,2025-05-07 18:27:31.218187,cardio,192.168.143.173,v3.0.4,30,69.8,0,1,1,False
raspi_041,2025-05-07 18:27:31.604532,thermique,192.168.18.240,v2.7.4,20,68.7,0,1,1,False
raspi_052,2025-05-07 18:27:31.652560,cardio,192.168.127.90,v3.1.2,14,76.6,0,1,1,False
raspi_005,2025-05-07 18:27:31.765718,cardio,192.168.66.87,v1.8.2,23,64.0,0,1,1,False
raspi_070,2025-05-07 18:27:32.650286,thermique,192.168.176.109,v3.3.8,23,40.9,0,1,1,False
raspi_100,2025-05-07 18:27:32.783700,multi,192.168.157.1,v3.8.3,14,50.0,0,1,1,False
raspi_063,2025-05-07 18:27:32.975004,multi,192.168.181.41,v1.1.9,16,75.6,0,1,1,False
raspi_072,2025-05-07 18:27:33.202833,thermique,192.168.221.247,v3.0.2,18,49.0,0,1,1,False
raspi_053,2025-05-07 18:27:33.309929,thermique,192.168.248.248,v1.2.6,18,72.7,0,1,1,False
raspi_092,2025-05-07 18:27:33.634724,thermique,192.168.47.236,v3.8.5,30,39.7,0,1,1,False
raspi_093,2025-05-07 18:27:33.775063,cardio,192.168.185.197,v2.6.3,21,51.1,0,1,1,False
raspi_085,2025-05-07 18:27:33.877491,multi,192.168.201.227,v3.9.5,20,58.3,0,1,1,False
raspi_046,2025-05-07 18:27:34.116810,multi,192.168.193.240,v3.0.5,13,79.0,0,1,1,False
raspi_007,2025-05-07 18:27:34.610599,multi,192.168.69.255,v1.0.0,17,50.7,0,1,1,False
raspi_083,2025-05-07 18:27:34.655588,multi,192.168.127.51,v1.3.4,11,35.1,0,1,1,False
raspi_087,2025-05-07 18:27:34.731227,multi,192.168.229.25,v2.1.9,19,30.4,0,1,1,False
raspi_090,2025-05-07 18:27:34.775474,thermique,192.168.88.190,v3.7.9,25,44.8,1,1,2,True
raspi_079,2025-05-07 18:27:34.743506,multi,192.168.149.241,v2.4.7,24,76.6,0,1,1,False
raspi_016,2025-05-07 18:27:35.317555,thermique,192.168.78.58,v2.3.2,16,67.2,0,1,1,False
raspi_059,2025-05-07 18:27:35.367775,multi,192.168.137.223,v1.0.4,25,33.2,0,1,1,False
raspi_094,2025-05-07 18:27:35.661948,multi,192.168.99.107,v3.4.6,28,7.4,1,1,1,True
raspi_024,2025-05-07 18:27:35.938569,thermique,192.168.18.110,v1.7.4,11,67.0,0,1,1,False
raspi_088,2025-05-07 18:27:36.009746,multi,192.168.181.20,v2.9.2,12,53.3,0,1,1,False
raspi_060,2025-05-07 18:27:36.070872,multi,192.168.181.9,v2.6.6,24,57.2,0,1,1,False
raspi_022,2025-05-07 18:27:36.234433,multi,192.168.142.63,v1.1.1,28,41.1,0,1,1,False
raspi_048,2025-05-07 18:27:36.371695,multi,192.168.195.169,v1.8.5,22,48.6,1,0,1,True
raspi_036,2025-05-07 18:27:37.262090,multi,192.168.2.89,v2.7.2,27,78.2,0,1,1,False
raspi_019,2025-05-07 18:27:37.365221,thermique,192.168.142.33,v2.3.9,11,51.1,0,1,1,False
raspi_003,2025-05-07 18:27:37.408862,thermique,192.168.209.153,v3.7.3,19,34.8,0,1,1,False
raspi_045,2025-05-07 18:27:37.378885,multi,192.168.220.254,v2.3.5,14,52.6,0,1,1,False
raspi_074,2025-05-07 18:27:37.549862,multi,192.168.171.162,v2.7.1,29,42.2,0,1,1,False
raspi_067,2025-05-07 18:27:37.729373,cardio,192.168.55.98,v2.8.2,22,65.8,0,1,1,False
raspi_026,2025-05-07 18:27:37.376871,multi,192.168.78.167,v1.2.6,14,64.1,0,1,1,False
raspi_081,2025-05-07 18:27:37.587431,multi,192.168.22.95,v3.6.7,22,76.7,0,1,1,False
raspi_057,2025-05-07 18:27:38.335925,multi,192.168.231.205,v3.4.2,26,51.7,0,1,1,False
raspi_073,2025-05-07 18:27:38.841927,multi,192.168.104.216,v2.6.0,29,74.1,0,1,1,False
raspi_015,2025-05-07 18:27:38.852443,thermique,192.168.63.21,v2.4.2,20,69.7,0,1,1,False
raspi_004,2025-05-07 18:27:39.008355,multi,192.168.86.243,v3.2.7,26,71.0,0,1,1,False
raspi_012,2025-05-07 18:27:39.098771,cardio,192.168.189.9,v1.2.0,17,51.1,0,1,1,False
raspi_082,2025-05-07 18:27:39.377552,cardio,192.168.228.19,v1.9.0,30,50.5,0,1,1,False
raspi_027,2025-05-07 18:27:39.654516,cardio,192.168.255.51,v3.1.7,16,33.0,0,1,1,False
raspi_099,2025-05-07 18:27:39.779541,multi,192.168.84.253,v3.2.7,20,45.1,0,1,1,False
raspi_025,2025-05-07 18:27:39.887179,cardio,192.168.20.43,v1.5.8,12,70.5,0,1,1,False
raspi_095,2025-05-07 18:27:40.071957,cardio,192.168.231.211,v3.1.8,16,53.5,0,1,1,False
raspi_037,2025-05-07 18:27:40.150799,cardio,192.168.58.200,v2.8.9,15,61.1,0,1,1,False
raspi_084,2025-05-07 18:27:40.438359,cardio,192.168.204.255,v2.2.5,28,71.7,0,1,1,False
raspi_061,2025-05-07 18:27:40.437071,cardio,192.168.184.27,v1.0.5,22,34.5,0,1,1,False
raspi_089,2025-05-07 18:27:40.573699,multi,192.168.93.51,v3.4.6,22,75.0,0,1,1,False
raspi_001,2025-05-07 18:27:40.588828,cardio,192.168.161.205,v2.4.3,10,78.5,0,1,1,False
raspi_033,2025-05-07 18:27:40.672854,cardio,192.168.183.29,v1.3.5,10,71.4,0,1,1,False
raspi_062,2025-05-07 18:27:40.702972,thermique,192.168.123.156,v1.4.5,19,76.3,0,1,1,False
raspi_066,2025-05-07 18:27:40.801341,thermique,192.168.108.232,v2.8.2,16,36.1,0,1,1,False
raspi_097,2025-05-07 18:27:41.271798,cardio,192.168.92.0,v2.2.0,23,79.3,0,1,1,False
raspi_038,2025-05-07 18:27:41.434789,thermique,192.168.69.168,v2.4.6,24,78.9,0,1,1,False
raspi_054,2025-05-07 18:27:42.352417,multi,192.168.154.251,v2.8.0,18,32.4,0,1,1,False
raspi_051,2025-05-07 18:27:42.568956,multi,192.168.144.171,v1.0.3,19,38.8,0,1,1,False
raspi_080,2025-05-07 18:27:42.613126,multi,192.168.177.109,v1.0.1,16,73.5,0,1,1,False
raspi_056,2025-05-07 18:27:42.787819,multi,192.168.47.9,v1.2.8,24,56.3,0,1,1,False
raspi_042,2025-05-07 18:27:42.908317,cardio,192.168.9.253,v2.5.9,30,49.8,0,1,1,False
raspi_091,2025-05-07 18:27:43.077026,thermique,192.168.59.157,v3.7.3,12,77.9,0,1,1,False
raspi_002,2025-05-07 18:27:43.034519,multi,192.168.112.151,v2.9.8,21,72.8,0,1,1,False
raspi_035,2025-05-07 18:27:43.367231,multi,192.168.254.44,v2.4.3,24,47.4,0,1,1,False
raspi_069,2025-05-07 18:27:43.866651,multi,192.168.244.86,v1.7.5,16,8.3,0,0,1,True
raspi_055,2025-05-07 18:27:44.092570,multi,192.168.110.17,v3.8.4,14,78.4,0,1,1,False
raspi_076,2025-05-07 18:27:44.058304,cardio,192.168.205.200,v1.0.1,11,53.4,0,1,1,False
raspi_075,2025-05-07 18:27:44.064735,cardio,192.168.245.12,v3.3.8,13,61.2,0,1,1,False
raspi_010,2025-05-07 18:27:44.650979,cardio,192.168.47.125,v2.5.7,10,67.5,0,0,1,True
raspi_031,2025-05-07 18:27:44.684986,multi,192.168.253.185,v1.6.6,12,64.4,0,1,1,False
raspi_006,2025-05-07 18:27:44.821806,cardio,192.168.13.34,v1.7.2,24,53.3,0,1,1,False
raspi_013,2025-05-07 18:27:44.952659,cardio,192.168.69.193,v3.3.8,13,44.1,0,1,1,False
raspi_093,2025-05-07 18:27:45.021763,cardio,192.168.36.111,v1.4.7,17,51.6,0,1,1,False
raspi_090,2025-05-07 18:27:45.053604,thermique,192.168.164.241,v1.3.4,10,46.9,1,1,0,True
raspi_044,2025-05-07 18:27:45.027631,cardio,192.168.55.8,v3.4.3,30,43.8,0,1,1,False
raspi_005,2025-05-07 18:27:45.151554,multi,192.168.67.21,v2.2.3,11,60.9,0,1,1,False
raspi_053,2025-05-07 18:27:45.551959,thermique,192.168.30.105,v1.6.7,16,57.1,0,1,1,False
raspi_014,2025-05-07 18:27:46.646945,thermique,192.168.210.58,v1.3.8,28,77.1,0,1,1,False
raspi_018,2025-05-07 18:27:46.642816,thermique,192.168.173.129,v2.2.7,19,34.0,0,1,1,False
raspi_083,2025-05-07 18:27:46.952877,multi,192.168.60.251,v3.9.1,23,67.5,1,1,2,True
raspi_008,2025-05-07 18:27:47.012358,cardio,192.168.194.36,v2.5.3,25,32.6,0,1,1,False
raspi_052,2025-05-07 18:27:47.086192,thermique,192.168.96.91,v3.8.7,19,60.9,0,1,1,False
raspi_021,2025-05-07 18:27:47.967792,multi,192.168.92.45,v2.7.8,21,65.7,0,1,1,False
raspi_087,2025-05-07 18:27:48.041675,multi,192.168.212.135,v1.0.2,17,62.4,0,1,1,False
raspi_029,2025-05-07 18:27:48.090730,thermique,192.168.73.24,v3.9.7,10,60.5,0,1,1,False
raspi_050,2025-05-07 18:27:48.324586,thermique,192.168.164.80,v3.0.1,23,61.2,0,1,1,False
raspi_016,2025-05-07 18:27:48.497414,thermique,192.168.175.76,v1.2.6,12,57.8,0,1,1,False
raspi_098,2025-05-07 18:27:49.247508,cardio,192.168.15.207,v2.8.9,18,71.4,0,1,1,False
raspi_065,2025-05-07 18:27:49.499783,thermique,192.168.192.14,v1.8.5,10,30.5,0,1,1,False
raspi_082,2025-05-07 18:27:49.575864,thermique,192.168.244.160,v3.4.7,12,67.8,0,1,1,False
raspi_086,2025-05-07 18:27:49.748500,cardio,192.168.156.195,v3.3.1,27,69.7,0,1,1,False
raspi_057,2025-05-07 18:27:49.807742,thermique,192.168.203.159,v3.0.4,12,7.9,0,1,2,True
raspi_047,2025-05-07 18:27:50.307653,thermique,192.168.175.162,v2.8.9,15,43.4,0,1,1,False
raspi_030,2025-05-07 18:27:50.367693,thermique,192.168.150.219,v3.6.6,17,60.3,0,1,1,False
raspi_023,2025-05-07 18:27:50.464288,cardio,192.168.248.240,v2.4.5,20,60.3,0,1,1,False
raspi_022,2025-05-07 18:27:50.564518,multi,192.168.95.156,v3.5.1,24,4.8,1,1,1,True
raspi_026,2025-05-07 18:27:50.633387,cardio,192.168.74.198,v1.1.7,28,44.6,0,1,1,False
raspi_049,2025-05-07 18:27:50.620658,thermique,192.168.8.56,v3.1.0,28,5.7,0,1,1,True
raspi_011,2025-05-07 18:27:50.661735,cardio,192.168.9.100,v1.0.4,19,43.2,0,1,1,False
raspi_061,2025-05-07 18:27:50.777781,thermique,192.168.33.140,v3.9.4,26,79.3,0,1,1,False
raspi_070,2025-05-07 18:27:50.825548,thermique,192.168.228.209,v2.5.9,24,56.4,0,1,1,False
raspi_020,2025-05-07 18:27:50.944475,thermique,192.168.165.196,v1.2.1,26,42.7,0,1,1,False
raspi_071,2025-05-07 18:27:50.906993,multi,192.168.231.195,v2.4.9,15,47.3,0,1,1,False
raspi_012,2025-05-07 18:27:51.271865,cardio,192.168.246.153,v2.1.5,25,4.4,0,1,1,True
raspi_034,2025-05-07 18:27:51.480288,multi,192.168.239.50,v2.0.3,27,61.6,0,1,1,False
raspi_067,2025-05-07 18:27:51.619684,cardio,192.168.21.162,v3.1.5,27,79.3,0,1,1,False
raspi_099,2025-05-07 18:27:51.973548,multi,192.168.250.77,v1.3.0,22,66.1,0,1,1,False
raspi_024,2025-05-07 18:27:52.258375,thermique,192.168.121.125,v1.9.7,16,77.8,0,1,1,False
raspi_064,2025-05-07 18:27:52.277490,thermique,192.168.34.131,v2.1.6,30,60.9,0,1,1,False
raspi_068,2025-05-07 18:27:52.491670,multi,192.168.79.58,v3.6.2,17,32.7,0,1,1,False
raspi_027,2025-05-07 18:27:52.811743,multi,192.168.154.88,v2.4.6,19,48.6,0,1,1,False
raspi_004,2025-05-07 18:27:53.235523,cardio,192.168.214.97,v3.5.3,13,63.3,0,1,1,False
raspi_028,2025-05-07 18:27:53.980115,thermique,192.168.14.6,v2.4.1,23,53.2,1,0,1,True
raspi_056,2025-05-07 18:27:54.044128,multi,192.168.173.158,v3.8.6,28,72.0,0,1,1,False
raspi_066,2025-05-07 18:27:54.186482,thermique,192.168.33.156,v2.6.7,17,74.4,0,1,1,False
raspi_045,2025-05-07 18:27:54.329611,thermique,192.168.32.246,v1.9.6,22,76.2,0,1,1,False
raspi_046,2025-05-07 18:27:54.286953,cardio,192.168.107.102,v1.5.1,22,58.8,0,1,1,False
raspi_088,2025-05-07 18:27:54.448722,multi,192.168.204.57,v2.1.5,23,49.0,0,1,1,False
raspi_054,2025-05-07 18:27:54.529682,multi,192.168.164.219,v1.0.1,30,69.5,0,1,1,False
raspi_032,2025-05-07 18:27:54.827282,multi,192.168.80.234,v2.4.9,17,31.5,0,1,1,False
raspi_039,2025-05-07 18:27:54.785797,thermique,192.168.126.200,v1.3.7,30,33.5,0,1,1,False
raspi_041,2025-05-07 18:27:55.090508,multi,192.168.146.197,v2.8.7,18,35.6,0,1,1,False
raspi_037,2025-05-07 18:27:55.369255,cardio,192.168.156.168,v3.7.2,14,47.2,0,1,1,False
raspi_076,2025-05-07 18:27:55.377449,cardio,192.168.112.148,v2.6.9,10,62.4,0,1,1,False
raspi_009,2025-05-07 18:27:55.443514,multi,192.168.155.140,v1.3.4,24,79.7,0,1,1,False
raspi_040,2025-05-07 18:27:55.811444,thermique,192.168.112.29,v1.7.2,16,75.0,0,1,1,False
raspi_058,2025-05-07 18:27:55.920989,thermique,192.168.223.154,v2.5.6,18,42.8,0,1,1,False
raspi_013,2025-05-07 18:27:56.268213,multi,192.168.248.83,v2.8.2,13,41.0,0,1,1,False
raspi_017,2025-05-07 18:27:56.613949,thermique,192.168.203.110,v1.8.9,12,36.2,0,1,1,False
raspi_094,2025-05-07 18:27:56.834859,cardio,192.168.11.7,v2.2.1,21,71.5,0,1,1,False
raspi_010,2025-05-07 18:27:56.826982,multi,192.168.78.246,v2.7.5,20,69.1,0,1,1,False
raspi_043,2025-05-07 18:27:57.029049,thermique,192.168.166.44,v1.2.6,29,36.1,0,1,1,False
raspi_048,2025-05-07 18:27:57.582473,multi,192.168.142.214,v2.1.6,19,34.8,0,1,1,False
raspi_096,2025-05-07 18:27:57.635507,multi,192.168.76.212,v3.6.8,29,52.7,0,1,1,False
raspi_051,2025-05-07 18:27:57.815239,multi,192.168.126.40,v3.9.2,22,36.1,0,1,1,False
raspi_006,2025-05-07 18:27:58.071959,thermique,192.168.249.220,v3.3.7,14,46.8,1,1,1,True
raspi_019,2025-05-07 18:27:58.355574,multi,192.168.206.42,v2.8.4,23,34.9,0,1,1,False
raspi_033,2025-05-07 18:27:59.082484,thermique,192.168.16.90,v3.8.7,19,78.0,0,1,1,False
raspi_042,2025-05-07 18:27:59.225482,thermique,192.168.130.52,v1.2.5,29,46.6,0,1,2,True
raspi_003,2025-05-07 18:27:59.323522,cardio,192.168.85.218,v3.0.6,14,39.9,0,1,1,False
raspi_098,2025-05-07 18:27:59.396787,multi,192.168.178.67,v1.9.2,20,37.9,0,1,1,False
raspi_078,2025-05-07 18:27:59.856761,cardio,192.168.189.55,v3.6.3,12,43.8,0,1,1,False
raspi_014,2025-05-07 18:27:59.838780,thermique,192.168.32.104,v2.0.0,30,60.8,0,1,1,False
raspi_073,2025-05-07 18:28:00.095052,multi,192.168.46.155,v2.8.0,29,40.8,0,1,1,False
raspi_062,2025-05-07 18:28:00.124350,multi,192.168.143.180,v1.0.7,18,34.8,0,1,1,False
raspi_074,2025-05-07 18:28:00.351492,multi,192.168.138.10,v1.6.8,19,47.6,0,1,1,False
raspi_087,2025-05-07 18:28:00.323895,thermique,192.168.244.68,v1.9.7,27,46.2,0,1,1,False
raspi_060,2025-05-07 18:28:00.469901,cardio,192.168.206.127,v3.5.5,22,57.1,0,1,1,False
raspi_031,2025-05-07 18:28:00.893076,cardio,192.168.77.115,v1.1.8,23,68.2,0,1,1,False
raspi_036,2025-05-07 18:28:00.936728,multi,192.168.31.29,v1.6.4,30,72.9,0,1,1,False
raspi_069,2025-05-07 18:28:01.111038,multi,192.168.225.201,v1.5.7,20,66.6,0,1,1,False
raspi_063,2025-05-07 18:28:01.221583,cardio,192.168.248.90,v2.7.8,29,76.2,0,1,1,False
raspi_020,2025-05-07 18:28:01.417543,cardio,192.168.208.118,v2.0.3,23,72.0,0,1,1,False
raspi_077,2025-05-07 18:28:01.629332,multi,192.168.228.114,v2.4.4,12,79.5,0,1,1,False
raspi_092,2025-05-07 18:28:01.834747,multi,192.168.171.120,v2.2.1,17,63.7,0,1,1,False
raspi_095,2025-05-07 18:28:02.279945,thermique,192.168.66.97,v3.0.7,17,31.6,0,1,1,False
raspi_029,2025-05-07 18:28:02.338758,cardio,192.168.254.165,v3.9.7,28,51.7,0,1,1,False
raspi_050,2025-05-07 18:28:02.533851,thermique,192.168.226.62,v3.0.3,14,56.8,0,1,1,False
raspi_059,2025-05-07 18:28:02.567432,multi,192.168.194.94,v3.1.7,14,64.1,0,1,1,False
raspi_053,2025-05-07 18:28:02.748842,multi,192.168.35.153,v2.5.9,30,33.9,0,1,1,False
raspi_007,2025-05-07 18:28:02.844453,thermique,192.168.225.118,v2.3.4,29,65.3,0,1,1,False
raspi_100,2025-05-07 18:28:02.972089,cardio,192.168.171.65,v2.3.3,21,65.8,0,1,1,False
raspi_079,2025-05-07 18:28:03.081091,thermique,192.168.42.3,v1.4.4,24,66.0,1,1,0,True
raspi_091,2025-05-07 18:28:03.304610,cardio,192.168.52.106,v2.1.7,12,66.4,0,1,1,False
raspi_002,2025-05-07 18:28:03.383685,thermique,192.168.1.29,v2.9.5,29,31.2,1,1,2,True
raspi_072,2025-05-07 18:28:03.443598,thermique,192.168.144.251,v1.9.6,24,78.7,0,1,1,False
raspi_008,2025-05-07 18:28:03.522716,thermique,192.168.255.168,v3.7.6,21,39.0,0,1,1,False
raspi_071,2025-05-07 18:28:03.458744,thermique,192.168.38.208,v1.1.0,18,65.3,0,1,1,False
raspi_022,2025-05-07 18:28:03.940938,multi,192.168.1.227,v2.3.1,10,71.8,0,1,1,False
raspi_089,2025-05-07 18:28:03.987777,cardio,192.168.15.18,v2.1.5,12,52.9,0,1,1,False
raspi_085,2025-05-07 18:28:04.132598,thermique,192.168.254.176,v3.4.5,19,73.3,0,1,1,False
raspi_097,2025-05-07 18:28:04.431837,multi,192.168.55.69,v2.6.4,14,37.5,0,1,1,False
raspi_083,2025-05-07 18:28:04.425689,thermique,192.168.199.124,v3.9.4,22,58.1,0,1,1,False
raspi_023,2025-05-07 18:28:04.776812,multi,192.168.71.229,v1.9.7,28,63.2,0,1,1,False
raspi_075,2025-05-07 18:28:05.385869,multi,192.168.254.127,v3.3.1,16,74.5,0,1,1,False
raspi_044,2025-05-07 18:28:05.487276,multi,192.168.239.186,v1.2.9,24,45.1,0,1,1,False
raspi_058,2025-05-07 18:28:06.092625,thermique,192.168.26.229,v1.7.5,13,40.7,0,1,1,False
raspi_015,2025-05-07 18:28:06.147486,cardio,192.168.16.8,v3.3.7,22,61.5,0,1,1,False
raspi_084,2025-05-07 18:28:06.672794,cardio,192.168.199.152,v1.6.7,25,41.2,0,1,1,False
raspi_082,2025-05-07 18:28:06.854324,multi,192.168.37.156,v1.7.4,20,73.3,0,1,1,False
raspi_090,2025-05-07 18:28:07.428818,multi,192.168.149.228,v2.5.7,24,53.4,0,1,1,False
raspi_005,2025-05-07 18:28:07.543683,multi,192.168.228.36,v3.9.4,20,77.9,0,1,1,False
raspi_081,2025-05-07 18:28:07.666474,cardio,192.168.61.126,v2.3.3,14,57.3,0,1,1,False
raspi_018,2025-05-07 18:28:07.850433,cardio,192.168.57.162,v1.4.6,20,38.0,0,1,1,False
raspi_001,2025-05-07 18:28:08.076357,multi,192.168.161.172,v1.9.8,21,56.4,0,1,1,False
raspi_054,2025-05-07 18:28:08.802001,thermique,192.168.114.3,v1.8.2,26,44.5,0,1,1,False
raspi_080,2025-05-07 18:28:08.852364,thermique,192.168.237.252,v1.3.9,26,43.8,0,1,1,False
raspi_039,2025-05-07 18:28:09.057805,thermique,192.168.129.159,v2.9.7,25,37.8,0,1,1,False
raspi_025,2025-05-07 18:28:09.106913,multi,192.168.130.113,v3.8.2,15,75.8,0,1,1,False
raspi_061,2025-05-07 18:28:09.254009,cardio,192.168.84.184,v2.4.7,19,64.3,0,1,1,False
raspi_056,2025-05-07 18:28:09.304581,thermique,192.168.166.250,v2.8.7,23,72.7,0,1,1,False
raspi_099,2025-05-07 18:28:09.293350,cardio,192.168.187.126,v1.3.7,28,51.4,1,1,1,True
raspi_016,2025-05-07 18:28:09.675120,thermique,192.168.233.130,v1.7.6,19,48.7,0,1,1,False
raspi_067,2025-05-07 18:28:09.834417,multi,192.168.34.188,v1.4.1,19,65.8,0,1,1,False
raspi_055,2025-05-07 18:28:10.366741,multi,192.168.170.147,v2.3.6,10,42.7,0,1,1,False
raspi_038,2025-05-07 18:28:10.596406,multi,192.168.252.84,v2.0.4,20,45.4,0,1,1,False
raspi_088,2025-05-07 18:28:10.718018,multi,192.168.89.36,v1.5.3,23,62.0,0,1,1,False
raspi_096,2025-05-07 18:28:10.838265,thermique,192.168.180.192,v3.5.5,23,63.2,0,1,1,False
raspi_026,2025-05-07 18:28:11.158549,multi,192.168.27.172,v1.3.5,30,37.2,0,1,1,False
raspi_062,2025-05-07 18:28:11.804879,cardio,192.168.34.114,v1.5.9,30,71.1,0,1,1,False
raspi_078,2025-05-07 18:28:12.224178,multi,192.168.109.255,v1.8.5,21,40.2,0,1,1,False
raspi_021,2025-05-07 18:28:12.211634,thermique,192.168.184.26,v2.6.1,21,41.6,0,1,1,False
raspi_041,2025-05-07 18:28:12.307942,thermique,192.168.76.59,v1.7.3,25,43.9,0,1,1,False
raspi_086,2025-05-07 18:28:13.011768,thermique,192.168.251.186,v1.0.1,24,71.6,0,1,1,False
raspi_063,2025-05-07 18:28:13.487338,thermique,192.168.225.224,v2.2.8,25,74.0,0,1,1,False
raspi_047,2025-05-07 18:28:13.509565,thermique,192.168.57.14,v3.1.4,14,45.5,0,1,1,False
raspi_035,2025-05-07 18:28:13.585777,multi,192.168.110.28,v2.6.6,17,70.9,0,1,1,False
raspi_073,2025-05-07 18:28:13.751580,thermique,192.168.97.202,v3.2.2,30,71.2,0,1,1,False
raspi_032,2025-05-07 18:28:14.064539,thermique,192.168.243.33,v3.4.7,19,76.0,0,1,1,False
raspi_057,2025-05-07 18:28:14.010743,cardio,192.168.135.28,v1.8.3,15,6.1,0,1,1,True
raspi_093,2025-05-07 18:28:14.411703,multi,192.168.134.116,v2.3.5,30,42.7,0,1,1,False
raspi_012,2025-05-07 18:28:14.549827,cardio,192.168.215.208,v3.3.5,22,52.6,0,1,1,False
raspi_045,2025-05-07 18:28:14.560517,cardio,192.168.41.68,v1.0.1,26,55.2,0,1,1,False
raspi_037,2025-05-07 18:28:14.649100,thermique,192.168.105.31,v3.7.6,13,49.3,0,1,1,False
raspi_098,2025-05-07 18:28:14.628368,multi,192.168.19.1,v3.4.1,20,47.7,0,1,1,False
raspi_059,2025-05-07 18:28:14.853278,multi,192.168.187.191,v1.3.8,25,65.3,0,1,1,False
raspi_010,2025-05-07 18:28:15.098993,cardio,192.168.243.242,v2.8.9,20,71.4,0,1,1,False
raspi_075,2025-05-07 18:28:15.530880,thermique,192.168.62.41,v3.6.8,23,63.0,0,1,1,False
raspi_077,2025-05-07 18:28:15.791479,cardio,192.168.50.8,v3.2.0,26,57.1,1,0,1,True
raspi_069,2025-05-07 18:28:16.381829,thermique,192.168.195.130,v2.0.9,30,8.6,0,1,1,True
raspi_050,2025-05-07 18:28:16.853226,thermique,192.168.194.181,v3.5.6,23,36.8,1,1,1,True
raspi_051,2025-05-07 18:28:16.998032,cardio,192.168.137.61,v1.1.8,20,78.5,0,1,1,False
raspi_027,2025-05-07 18:28:17.013578,thermique,192.168.147.116,v2.6.3,21,59.0,0,1,1,False
raspi_049,2025-05-07 18:28:17.183884,cardio,192.168.201.39,v2.9.2,14,40.2,0,1,1,False
raspi_004,2025-05-07 18:28:17.404394,thermique,192.168.250.9,v3.1.4,19,39.9,0,1,1,False
raspi_052,2025-05-07 18:28:17.621219,thermique,192.168.22.7,v1.2.4,29,63.9,0,1,1,False
raspi_090,2025-05-07 18:28:17.650091,thermique,192.168.56.211,v2.8.9,13,63.5,0,1,1,False
raspi_083,2025-05-07 18:28:17.759020,thermique,192.168.186.74,v2.7.9,25,54.6,0,1,1,False
raspi_011,2025-05-07 18:28:18.182386,multi,192.168.31.6,v3.3.6,16,31.7,0,1,1,False
raspi_066,2025-05-07 18:28:18.391538,thermique,192.168.76.63,v3.9.5,27,65.5,0,1,1,False
raspi_009,2025-05-07 18:28:18.738713,multi,192.168.103.138,v1.9.9,15,60.6,0,1,1,False
raspi_065,2025-05-07 18:28:18.717299,multi,192.168.242.220,v1.9.3,17,75.6,0,1,1,False
raspi_017,2025-05-07 18:28:18.855582,thermique,192.168.65.212,v3.5.3,20,43.1,0,1,1,False
raspi_060,2025-05-07 18:28:19.063371,multi,192.168.97.255,v2.8.2,29,34.4,0,1,1,False
raspi_070,2025-05-07 18:28:19.346468,cardio,192.168.64.182,v2.1.6,25,43.2,0,1,1,False
raspi_095,2025-05-07 18:28:19.496655,multi,192.168.139.110,v3.3.9,13,38.1,0,1,1,False
raspi_076,2025-05-07 18:28:19.666341,cardio,192.168.150.83,v1.3.4,11,61.2,0,1,1,False
raspi_048,2025-05-07 18:28:19.759640,thermique,192.168.178.140,v2.1.7,22,38.3,0,1,1,False
raspi_094,2025-05-07 18:28:20.070292,thermique,192.168.75.222,v3.3.6,28,42.5,0,1,1,False
raspi_015,2025-05-07 18:28:20.369775,multi,192.168.209.54,v2.8.4,21,62.8,0,1,1,False
